Timestamp;;Energy;;Volume;;HourCounter;;TempForward;;TempReturn;;Power;;Flow;;;;;;ForwardedUsage;;ReturnedUsage;;;;;;ColumnX;;
27-02-2020 23.58;;15132;MWh;410501;M3;9320;h;81,7;c;51,9;c;2;kW;58;l/h;0;;0;;35531;MWh;20399;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;9836;MWh;215036;M3;9322;h;79,2;c;36,8;c;2,2;kW;44;l/h;0;;0;;17891;MWh;8055;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;19147;MWh;517244;M3;9320;h;85,2;c;35,7;c;1,6;kW;28;l/h;0;;0;;47168;MWh;28,02;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;9294;MWh;257112;M3;9320;h;76,6;c;33,8;c;2,3;kW;47;l/h;0;;0;;20093;MWh;10799;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;7716;MWh;190182;M3;9321;h;76,8;c;32,6;c;2,5;kW;49;l/h;0;;0;;14684;MWh;6967;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 18.12;;11378;MWh;219351;M3;9314;h;80,5;c;24,4;c;1,8;kW;27;l/h;0;;0;;18854;MWh;7476;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.40;;8698;MWh;363253;M3;9321;h;64,1;c;37,2;c;1,3;kW;42;l/h;0;;0;;25144;MWh;16447;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.02;;17,46;MWh;350638;M3;9319;h;83,6;c;39,8;c;4,9;kW;96;l/h;0;;0;;31,75;MWh;14,29;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;13455;MWh;328709;M3;9322;h;80,3;c;39,5;c;2,9;kW;62;l/h;0;;0;;29646;MWh;16191;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.37;;9908;MWh;372638;M3;9319;h;77,6;c;37,5;c;2;kW;44;l/h;0;;0;;30,17;MWh;20262;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;8331;MWh;215688;M3;9322;h;79,9;c;33,2;c;1,4;kW;26;l/h;0;;0;;18424;MWh;10092;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;17095;MWh;514838;M3;9320;h;81,9;c;54;c;1,4;kW;45;l/h;0;;0;;45473;MWh;28378;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;17,55;MWh;480066;M3;9322;h;83;c;43,8;c;3,3;kW;73;l/h;0;;0;;44245;MWh;26697;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.41;;13968;MWh;336769;M3;9320;h;80,2;c;40,6;c;3,8;kW;84;l/h;0;;0;;27717;MWh;13749;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;24048;MWh;621019;M3;9321;h;79,7;c;43;c;4;kW;94;l/h;0;;0;;54104;MWh;30055;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;21,57;MWh;591198;M3;9320;h;86,2;c;46,5;c;5,9;kW;130;l/h;0;;0;;54262;MWh;32692;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;14349;MWh;370188;M3;9320;h;80,6;c;47,2;c;2,7;kW;71;l/h;0;;0;;31408;MWh;17064;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;16586;MWh;368462;M3;9319;h;84,2;c;44,4;c;4,6;kW;101;l/h;0;;0;;31674;MWh;15088;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12516;MWh;295543;M3;9321;h;88;c;49;c;6,5;kW;145;l/h;0;;0;;27035;MWh;14519;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.49;;16272;MWh;366043;M3;9318;h;85,8;c;48,8;c;3,4;kW;81;l/h;0;;0;;33975;MWh;17702;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.37;;23896;MWh;1099735;M3;9322;h;81,7;c;64,5;c;0,2;kW;9;l/h;0;;0;;92364;MWh;68468;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;11725;MWh;247932;M3;9321;h;83;c;31,1;c;2,7;kW;45;l/h;0;;0;;22,15;MWh;10424;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;11387;MWh;268189;M3;9319;h;79,1;c;45,5;c;2,1;kW;54;l/h;0;;0;;22461;MWh;11075;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12206;MWh;394138;M3;9321;h;74,4;c;35,9;c;2,7;kW;61;l/h;0;;0;;30473;MWh;18266;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9089;MWh;275181;M3;9319;h;82;c;56,5;c;2;kW;69;l/h;0;;0;;22912;MWh;13823;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.51;;11475;MWh;205064;M3;9319;h;87,3;c;35,6;c;2,8;kW;46;l/h;0;;0;;19453;MWh;7978;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;15821;MWh;459594;M3;9321;h;82,6;c;53,7;c;3,9;kW;117;l/h;0;;0;;39303;MWh;23482;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.11;;35076;MWh;899122;M3;9318;h;83,5;c;40,6;c;7,5;kW;152;l/h;0;;0;;79408;MWh;44331;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;14364;MWh;408273;M3;9321;h;78,7;c;44,8;c;0,3;kW;7;l/h;0;;0;;36808;MWh;22444;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12334;MWh;403932;M3;9319;h;66,6;c;32,8;c;1,4;kW;37;l/h;0;;0;;29896;MWh;17562;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.36;;6731;MWh;118127;M3;9318;h;78,6;c;28,9;c;0,8;kW;14;l/h;0;;0;;10458;MWh;3727;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.09;;22889;MWh;522613;M3;9318;h;85,5;c;39;c;4,8;kW;90;l/h;0;;0;;46529;MWh;23639;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.54;;7824;MWh;219878;M3;9321;h;78,5;c;59,9;c;0;kW;0;l/h;0;;0;;19188;MWh;11364;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9788;MWh;208,32;M3;9320;h;84;c;44,4;c;3,8;kW;83;l/h;0;;0;;17765;MWh;7976;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;11,32;MWh;400,2;M3;9320;h;68,8;c;43,9;c;0,7;kW;26;l/h;0;;0;;32,07;MWh;20749;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.15;;21407;MWh;699511;M3;9319;h;81;c;47,2;c;3,7;kW;96;l/h;0;;0;;59046;MWh;37639;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.18;;19559;MWh;527993;M3;9319;h;83,5;c;43,8;c;3,9;kW;85;l/h;0;;0;;46799;MWh;27239;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.20;;21695;MWh;443,78;M3;9319;h;82,4;c;34,8;c;4,7;kW;85;l/h;0;;0;;39076;MWh;17381;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;11283;MWh;244899;M3;9321;h;82,2;c;33,5;c;2,9;kW;52;l/h;0;;0;;21238;MWh;9954;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;9457;MWh;255304;M3;9319;h;64,2;c;27,1;c;1,2;kW;27;l/h;0;;0;;19,23;MWh;9773;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;7681;MWh;163079;M3;9320;h;80,7;c;57,9;c;1,1;kW;44;l/h;0;;0;;13367;MWh;5686;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;19597;MWh;416814;M3;9320;h;83,4;c;36,5;c;4,1;kW;76;l/h;0;;0;;36955;MWh;17357;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;13065;MWh;592213;M3;9320;h;81,9;c;31,7;c;2,6;kW;45;l/h;0;;0;;53673;MWh;40607;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;21884;MWh;591356;M3;9321;h;82,5;c;44,8;c;5,6;kW;128;l/h;0;;0;;49,62;MWh;27737;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.56;;7482;MWh;122426;M3;9319;h;82,7;c;25,9;c;1,8;kW;27;l/h;0;;0;;11072;MWh;3,59;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9449;MWh;194759;M3;9320;h;84,7;c;42,6;c;3,6;kW;74;l/h;0;;0;;16419;MWh;6969;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;7223;MWh;126653;M3;9320;h;86,4;c;30,1;c;1,8;kW;28;l/h;0;;0;;11968;MWh;4745;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9783;MWh;244206;M3;9320;h;84,2;c;32,6;c;2;kW;33;l/h;0;;0;;22099;MWh;12318;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;6703;MWh;141252;M3;9321;h;51,2;c;35,4;c;0;kW;0;l/h;0;;0;;11,6;MWh;4898;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;20377;MWh;732953;M3;9321;h;83,3;c;50;c;4;kW;104;l/h;0;;0;;65346;MWh;44968;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;14558;MWh;679659;M3;9320;h;75,9;c;52,1;c;4,2;kW;154;l/h;0;;0;;51443;MWh;36887;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.42;;13197;MWh;313559;M3;9322;h;78,7;c;37,2;c;3,4;kW;72;l/h;0;;0;;25795;MWh;12597;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;21052;MWh;673341;M3;9320;h;82,8;c;53,5;c;5,1;kW;151;l/h;0;;0;;58852;MWh;37,8;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.43;;8403;MWh;164162;M3;9322;h;82,7;c;41,5;c;1,4;kW;30;l/h;0;;0;;14457;MWh;6054;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;17928;MWh;476088;M3;9320;h;76,1;c;33,2;c;3,5;kW;71;l/h;0;;0;;37307;MWh;19379;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;22124;MWh;635066;M3;9322;h;80,4;c;37,3;c;4,3;kW;86;l/h;0;;0;;53746;MWh;31622;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;2,08;MWh;33,78;M3;9319;h;82,2;c;27,6;c;1;kW;16;l/h;0;;0;;3173;MWh;1093;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;7425;MWh;190064;M3;9322;h;82,5;c;41,6;c;1,8;kW;39;l/h;0;;0;;16798;MWh;9373;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;11551;MWh;315028;M3;9320;h;78,8;c;37,5;c;4,4;kW;92;l/h;0;;0;;25946;MWh;14394;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;22676;MWh;570983;M3;9322;h;87;c;48,9;c;3,3;kW;76;l/h;0;;0;;53,27;MWh;30593;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;13007;MWh;328,9;M3;9320;h;83;c;48,5;c;3,6;kW;91;l/h;0;;0;;28623;MWh;15615;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11335;MWh;275518;M3;9320;h;83,5;c;44,1;c;2,8;kW;62;l/h;0;;0;;24942;MWh;13607;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.11;;20963;MWh;504,32;M3;9321;h;72;c;31,8;c;0,8;kW;18;l/h;0;;0;;43603;MWh;22,64;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;12221;MWh;334,74;M3;9320;h;77,5;c;42,8;c;2,8;kW;71;l/h;0;;0;;27016;MWh;14795;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;14,62;MWh;345,38;M3;9320;h;76,6;c;32,7;c;3,2;kW;63;l/h;0;;0;;28036;MWh;13415;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.45;;10621;MWh;315215;M3;9322;h;75,5;c;32,4;c;2,3;kW;46;l/h;0;;0;;24999;MWh;14378;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;17093;MWh;555383;M3;9321;h;81,4;c;51,3;c;9,1;kW;262;l/h;0;;0;;45572;MWh;28478;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;16172;MWh;287989;M3;9322;h;82,3;c;24,8;c;3,5;kW;53;l/h;0;;0;;25506;MWh;9335;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;18775;MWh;544463;M3;9322;h;87,9;c;82,2;c;4,6;kW;705;l/h;0;;0;;45,94;MWh;27165;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;7373;MWh;203038;M3;9320;h;70,7;c;37,8;c;0,2;kW;4;l/h;0;;0;;15226;MWh;7854;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;5109;MWh;122384;M3;9320;h;79,3;c;42,7;c;0,7;kW;16;l/h;0;;0;;10495;MWh;5386;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.50;;11813;MWh;339842;M3;9321;h;79,4;c;47,5;c;3,1;kW;84;l/h;0;;0;;27773;MWh;15,96;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.04;;13,27;MWh;304338;M3;9319;h;81;c;33,9;c;2,9;kW;53;l/h;0;;0;;26,18;MWh;12909;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;8413;MWh;234747;M3;9321;h;80,9;c;46;c;1,8;kW;46;l/h;0;;0;;19949;MWh;11536;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;14494;MWh;346462;M3;9321;h;80,6;c;41,3;c;3,6;kW;80;l/h;0;;0;;29266;MWh;14798;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;11758;MWh;394,82;M3;9321;h;80,2;c;38,6;c;2,9;kW;61;l/h;0;;0;;32496;MWh;20738;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;21818;MWh;513651;M3;9321;h;81,5;c;36,2;c;4,4;kW;84;l/h;0;;0;;44015;MWh;22196;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;8624;MWh;193508;M3;9321;h;81,8;c;34,8;c;4,7;kW;86;l/h;0;;0;;16178;MWh;7553;MWh;0;;0;;2;d;IZAR Plus Portal
27-02-2020 23.58;;3885;MWh;71689;M3;9321;h;84,2;c;37,2;c;1,7;kW;32;l/h;0;;0;;6765;MWh;2,88;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4,26;MWh;131686;M3;9320;h;57;c;27,2;c;0,8;kW;22;l/h;0;;0;;8548;MWh;4289;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11277;MWh;348763;M3;9320;h;74,7;c;32,1;c;2;kW;41;l/h;0;;0;;27608;MWh;16331;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12579;MWh;409053;M3;9320;h;75,8;c;38,1;c;2,6;kW;59;l/h;0;;0;;31687;MWh;19107;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;13593;MWh;318502;M3;9320;h;73,6;c;37;c;0,6;kW;14;l/h;0;;0;;28746;MWh;15152;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;20698;MWh;927559;M3;9320;h;75,2;c;52,7;c;2;kW;79;l/h;0;;0;;80443;MWh;59744;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;8547;MWh;220494;M3;9320;h;72,3;c;34,8;c;1,4;kW;33;l/h;0;;0;;17536;MWh;8989;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;2943;MWh;48052;M3;9320;h;83,6;c;26;c;0,6;kW;9;l/h;0;;0;;4406;MWh;1462;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;10812;MWh;270,21;M3;9320;h;79,5;c;44,3;c;2,5;kW;63;l/h;0;;0;;23313;MWh;12501;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.33;;20239;MWh;413483;M3;9319;h;83;c;33,2;c;5,5;kW;95;l/h;0;;0;;35527;MWh;15287;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;28,26;MWh;712787;M3;9319;h;89,1;c;50;c;9;kW;201;l/h;0;;0;;67624;MWh;39364;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;21108;MWh;579212;M3;9320;h;79,7;c;42,7;c;6,7;kW;158;l/h;0;;0;;47622;MWh;26514;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;23176;MWh;530939;M3;9320;h;81,7;c;31,2;c;4,5;kW;77;l/h;0;;0;;45961;MWh;22788;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;14972;MWh;361235;M3;9321;h;80,1;c;37,6;c;3,1;kW;64;l/h;0;;0;;30461;MWh;15,49;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;20544;MWh;690084;M3;9321;h;78,7;c;47,8;c;2,4;kW;67;l/h;0;;0;;55962;MWh;35417;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.59;;12393;MWh;382108;M3;9319;h;67,9;c;36,6;c;2,4;kW;67;l/h;0;;0;;27016;MWh;14637;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;13341;MWh;317029;M3;9320;h;78,6;c;34,1;c;3,6;kW;70;l/h;0;;0;;25575;MWh;12233;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.47;;15131;MWh;320156;M3;9320;h;84,2;c;37,5;c;3,1;kW;57;l/h;0;;0;;28928;MWh;13797;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.43;;7532;MWh;210153;M3;9321;h;78,3;c;52,5;c;0;kW;0;l/h;0;;0;;18472;MWh;10939;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;11021;MWh;458542;M3;9321;h;78,7;c;57,8;c;0,5;kW;19;l/h;0;;0;;35535;MWh;24514;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 13.57;;20066;MWh;402703;M3;9311;h;83,8;c;34;c;4;kW;70;l/h;0;;0;;35742;MWh;15675;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.59;;15645;MWh;540496;M3;9320;h;76,8;c;39;c;2,5;kW;58;l/h;0;;0;;45,36;MWh;29715;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.30;;32517;MWh;1071039;M3;9320;h;84,9;c;50,3;c;5,4;kW;136;l/h;0;;0;;94491;MWh;61973;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;17919;MWh;460616;M3;9321;h;84,3;c;49,1;c;3,8;kW;95;l/h;0;;0;;40511;MWh;22592;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;18153;MWh;388801;M3;9321;h;80,3;c;30,4;c;4;kW;69;l/h;0;;0;;33455;MWh;15302;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9428;MWh;208312;M3;9321;h;80,2;c;32,9;c;2,5;kW;45;l/h;0;;0;;17221;MWh;7792;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;11636;MWh;254839;M3;9320;h;85;c;38,7;c;2,9;kW;54;l/h;0;;0;;23332;MWh;11696;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;10575;MWh;202564;M3;9321;h;82,8;c;38,3;c;1,9;kW;37;l/h;0;;0;;17768;MWh;7192;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;9933;MWh;426468;M3;9321;h;64;c;48,4;c;4,4;kW;245;l/h;0;;0;;29219;MWh;19296;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;14056;MWh;367693;M3;9321;h;76,9;c;35,1;c;2,7;kW;55;l/h;0;;0;;29686;MWh;15,63;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;3275;MWh;76821;M3;9303;h;82;c;26,4;c;1,4;kW;22;l/h;0;;0;;6776;MWh;3,5;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;13385;MWh;222513;M3;9303;h;86,3;c;29,5;c;3,6;kW;54;l/h;0;;0;;21224;MWh;7838;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.48;;10253;MWh;203621;M3;9303;h;84,5;c;32,5;c;3,2;kW;53;l/h;0;;0;;18653;MWh;8,4;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;11701;MWh;339742;M3;9303;h;78,5;c;45,2;c;2,5;kW;66;l/h;0;;0;;28446;MWh;16744;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.01;;5632;MWh;102242;M3;9302;h;84,2;c;27,4;c;1,4;kW;21;l/h;0;;0;;9129;MWh;3496;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.57;;5055;MWh;153387;M3;9303;h;80,2;c;37;c;1,4;kW;28;l/h;0;;0;;12375;MWh;7319;MWh;0;;0;;1;d;IZAR Plus Portal
27-02-2020 23.59;;5796;MWh;135585;M3;9303;h;82,4;c;37,4;c;1,6;kW;30;l/h;0;;0;;11835;MWh;6038;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;4,36;MWh;161824;M3;9303;h;71,1;c;31,5;c;1,5;kW;33;l/h;0;;0;;11753;MWh;7392;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;16476;MWh;769692;M3;9303;h;78;c;50,5;c;2,8;kW;88;l/h;0;;0;;59976;MWh;43,5;MWh;0;;0;;11;d;IZAR Plus Portal
27-02-2020 23.57;;9223;MWh;165127;M3;9303;h;83,8;c;29,9;c;2,5;kW;40;l/h;0;;0;;14968;MWh;5745;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;3107;MWh;82057;M3;9303;h;80,6;c;33,3;c;0,9;kW;16;l/h;0;;0;;6894;MWh;3787;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;2981;MWh;77393;M3;9303;h;78,3;c;38,4;c;0,9;kW;20;l/h;0;;0;;6282;MWh;3,3;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.36;;4128;MWh;122121;M3;9303;h;76,6;c;39,3;c;1,2;kW;28;l/h;0;;0;;9798;MWh;5,67;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;19717;MWh;3765674;M3;9303;h;89,2;c;75,5;c;4,5;kW;289;l/h;0;;0;;354813;MWh;335095;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.25;;4455;MWh;157413;M3;9302;h;76,5;c;47,5;c;1,6;kW;49;l/h;0;;0;;11981;MWh;7526;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.52;;4943;MWh;106242;M3;9303;h;80;c;30;c;0,9;kW;16;l/h;0;;0;;8822;MWh;3879;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.48;;8823;MWh;158957;M3;9303;h;84,4;c;26;c;1,8;kW;27;l/h;0;;0;;14075;MWh;5252;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 22.53;;9125;MWh;197102;M3;9302;h;82,3;c;27,8;c;0,9;kW;14;l/h;0;;0;;17581;MWh;8456;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;16122;MWh;382477;M3;9302;h;84,1;c;34,6;c;4;kW;69;l/h;0;;0;;34246;MWh;18123;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;9992;MWh;260826;M3;9304;h;80,9;c;32,3;c;2,4;kW;42;l/h;0;;0;;21,7;MWh;11708;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.55;;7,43;MWh;219,57;M3;9304;h;75,7;c;37,9;c;0;kW;0;l/h;0;;0;;17983;MWh;10552;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;9627;MWh;210,28;M3;9304;h;82,9;c;52,9;c;2,2;kW;64;l/h;0;;0;;18656;MWh;9029;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5322;MWh;206054;M3;9304;h;73,4;c;35,4;c;1,4;kW;31;l/h;0;;0;;16461;MWh;11139;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;2431;MWh;85263;M3;9304;h;62,5;c;30,1;c;0,3;kW;7;l/h;0;;0;;5862;MWh;3431;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;4165;MWh;155573;M3;9304;h;72,5;c;41,9;c;1,1;kW;31;l/h;0;;0;;11367;MWh;7202;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11098;MWh;220245;M3;9304;h;84,3;c;35,2;c;3,1;kW;54;l/h;0;;0;;19,9;MWh;8802;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.00;;8218;MWh;217833;M3;9303;h;81,9;c;51,1;c;2,3;kW;65;l/h;0;;0;;19,14;MWh;10921;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.53;;3495;MWh;93559;M3;9304;h;77,5;c;38,8;c;0,9;kW;20;l/h;0;;0;;7828;MWh;4333;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.39;;10492;MWh;195467;M3;9304;h;83,6;c;32,3;c;3,5;kW;59;l/h;0;;0;;17846;MWh;7353;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;12121;MWh;223605;M3;9305;h;91;c;40,5;c;4,5;kW;78;l/h;0;;0;;22159;MWh;10037;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4041;MWh;101841;M3;9305;h;74,6;c;31,2;c;0,3;kW;7;l/h;0;;0;;8972;MWh;4,93;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.56;;8891;MWh;1059785;M3;9305;h;90,9;c;83,1;c;2,6;kW;290;l/h;0;;0;;106232;MWh;97,34;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;4104;MWh;62721;M3;9305;h;87,3;c;23,1;c;0,7;kW;10;l/h;0;;0;;6005;MWh;1901;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;5904;MWh;169782;M3;9305;h;77;c;44,5;c;1,2;kW;31;l/h;0;;0;;13887;MWh;7982;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;11807;MWh;217719;M3;9305;h;87,3;c;33;c;2,6;kW;41;l/h;0;;0;;20089;MWh;8282;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.59;;6031;MWh;179238;M3;9305;h;84,7;c;48,6;c;1,6;kW;38;l/h;0;;0;;15956;MWh;9924;MWh;0;;0;;0;d;IZAR Plus Portal
27-02-2020 23.58;;6402;MWh;159314;M3;9305;h;80,3;c;28,4;c;2,1;kW;35;l/h;0;;0;;13384;MWh;6982;MWh;0;;0;;0;d;IZAR Plus Portal
